,ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,D_Marzo,D_Abril,D_Mayo,D_Junio,D_Julio,D_Agosto,D_Septiembre,D_min,D_max,D_std,M_MOROSO,MONTO,SEGURO,FUGA,D_Marzo2,D_Abril2,D_Mayo2,D_Junio2,D_Julio2,D_Agosto2,D_Septiembre2,VM_AbrilMarzo,VM_MayoAbril,VM_JunioMayo,VM_JulioJunio,VM_AgostoJulio,VM_SeptiembreAgosto,logVM_AbrilMarzo,Monto_Total_Deuda,logMTD,Frecuencia
94,95,1,880921,27,14,1,100,88,0,100945,0,0,3,0,0,3.0,100945.0,38153,1,4800000,NO,NO FUGA,1,100946,1,1,4,1,1,100946.0,9.906286529431578e-06,1.0,4.0,0.25,1.0,11.522350905617383,100948,11.522370717797912,2
95,96,0,476431,45,12,1,76,96,0,30045,0,0,110,0,0,110.0,30045.0,11349,1,1900000,SI,FUGA,1,30046,1,1,111,1,1,30046.0,3.3282300472608665e-05,1.0,111.0,0.009009009009009009,1.0,10.310518101368999,30155,10.314139187331593,2
96,97,0,37759,46,18,1,55,90,0,0,0,0,15,0,0,15.0,15.0,5,1,1800000,NO,FUGA,1,1,1,1,16,1,1,1.0,1.0,1.0,16.0,0.0625,1.0,0.6931471805599453,15,2.772588722239781,1
97,98,0,2280308,52,18,2,25,88,1217342,0,0,123,1651,38089,2144,123.0,1217342.0,457677,2,8000000,NO,FUGA,1217343,1,1,124,1652,38090,2145,8.214611658341157e-07,1.0,124.0,13.32258064516129,23.05690072639225,0.05631399317406143,8.214608283573933e-07,1259349,14.046106272803524,5
98,99,1,34909,39,14,2,52,103,0,175947,0,0,157,0,0,157.0,175947.0,66491,1,1400000,SI,NO FUGA,1,175948,1,1,158,1,1,175948.0,5.683497396958192e-06,1.0,158.0,0.006329113924050633,1.0,12.077949459300788,176104,12.07883568703977,2
99,100,0,510623,55,14,1,120,113,0,909407,0,0,286,32515,7534,286.0,909407.0,341388,1,3300000,NO,FUGA,1,909408,1,1,287,32516,7535,909408.0,1.0996164537809213e-06,1.0,287.0,113.29616724738676,0.2317320703653586,13.72055021695922,949742,13.763946700662089,4
100,101,1,27172,62,12,2,61,284,289733,0,0,0,880,0,0,880.0,289733.0,109453,1,700000,SI,NO FUGA,289734,1,1,1,881,1,1,3.4514416671843827e-06,1.0,1.0,881.0,0.0011350737797956867,1.0,3.4514357109238722e-06,290613,12.579751205145083,2
101,102,0,68573,45,18,1,55,90,0,483918,0,410,437,0,1066,410.0,483918.0,182783,2,3100000,NO,FUGA,1,483919,1,411,438,1,1067,483919.0,2.066461535918201e-06,411.0,1.0656934306569343,0.00228310502283105,1067.0,13.089674882780796,485831,13.093618164109524,4
102,103,0,1136608,42,18,1,55,90,0,3016,0,790285,490,0,7,7.0,790285.0,298480,2,8000000,NO,FUGA,1,3017,1,790286,491,1,8,3017.0,0.00033145508783559825,790286.0,0.0006212940631619439,0.002036659877800407,8.0,8.012349639327795,793798,13.584585559567143,4
103,104,1,487599,30,18,1,74,91,0,1709,0,0,35,0,0,35.0,1709.0,643,1,2500000,NO,NO FUGA,1,1710,1,1,36,1,1,1710.0,0.0005847953216374269,1.0,36.0,0.027777777777777776,1.0,7.444833273892193,1744,7.4645098346365275,2
104,105,1,54942,47,14,2,10,5,0,1561351,1808842,0,208,0,1674,208.0,1808842.0,825158,1,8000000,SI,NO FUGA,1,1561352,1808843,1,209,1,1675,1561352.0,1.1585107009822257,5.52839577564222e-07,209.0,0.004784688995215311,1675.0,14.261063311024039,3372075,15.031039136402681,4
105,106,0,382787,46,12,1,31,118,0,260599,0,788433,681,0,828,681.0,788433.0,297735,1,3300000,SI,FUGA,1,260600,1,788434,682,1,829,260600.0,3.8372985418265544e-06,788434.0,0.000865005821666747,0.001466275659824047,829.0,12.47074578096406,1050541,13.864816779429422,4
106,107,0,313480,33,14,2,83,88,0,0,0,0,49,0,287,49.0,287.0,106,1,900000,NO,NO FUGA,1,1,1,1,50,1,288,1.0,1.0,1.0,50.0,0.02,288.0,0.6931471805599453,336,5.820082930352362,2
107,108,0,490012,52,18,2,27,226,0,168370,0,576412,1592,0,506,506.0,576412.0,216376,2,800000,NO,FUGA,1,168371,1,576413,1593,1,507,168371.0,5.939265075339578e-06,576413.0,0.002763643429277272,0.0006277463904582549,507.0,12.033931096181997,746880,13.523661147542548,4
108,109,1,477794,46,18,2,138,1,0,525197,0,147712,0,0,14169,14169.0,525197.0,195964,1,3900000,NO,FUGA,1,525198,1,147713,1,1,14170,525198.0,1.90404380823994e-06,147713.0,6.769884844258799e-06,1.0,14170.0,13.171532517372407,687078,13.44020455731531,3
109,110,0,720043,53,12,1,27,226,0,46525,0,1095071,9,0,33,9.0,1095071.0,411329,1,7300000,NO,NO FUGA,1,46526,1,1095072,10,1,34,46526.0,2.1493358552207367e-05,1095072.0,9.131819642909325e-06,0.1,34.0,10.747788068227562,1141638,13.947975507140074,4
110,111,0,35063,31,14,1,40,67,0,292180,0,314105,0,0,217,217.0,314105.0,148032,0,3500000,NO,NO FUGA,1,292181,1,314106,1,1,218,292181.0,3.422536030748064e-06,314106.0,3.1836386442793196e-06,1.0,218.0,12.585132174758566,606502,13.315464953767858,3
111,112,1,58762,52,12,1,39,84,265674,4127,0,153789,862,0,103,103.0,265674.0,106850,2,900000,NO,NO FUGA,265675,4128,1,153790,863,1,104,0.015537781123553213,0.00024224806201550387,153790.0,0.005611548215098511,0.0011587485515643105,104.0,0.015418305800742197,424555,12.958799195938646,5
112,113,0,330251,40,18,1,138,1,0,143,0,194637,783,0,6,6.0,194637.0,73507,2,2600000,NO,FUGA,1,144,1,194638,784,1,7,144.0,0.006944444444444444,194638.0,0.004027990423247259,0.0012755102040816326,7.0,4.976733742420574,195569,12.183673650586694,4
113,114,1,131346,49,18,1,83,85,0,238550,0,110592,109,26870,1,1.0,238550.0,90966,1,4500000,NO,FUGA,1,238551,1,110593,110,26871,2,238551.0,4.191975720076629e-06,110593.0,0.0009946379969799173,244.28181818181818,7.44296825574039e-05,12.382342594895693,376122,12.83767149653702,5
114,115,0,8362439,44,18,1,55,90,0,76703,0,758807,87,0,797,87.0,758807.0,283353,2,3200000,NO,FUGA,1,76704,1,758808,88,1,798,76704.0,1.3037129745515227e-05,758808.0,0.00011597136561554438,0.011363636363636364,798.0,11.247722174278874,836394,13.636856268517791,4
115,116,1,630734,45,12,2,54,89,0,122273,0,0,649,2743,0,649.0,122273.0,46012,2,4800000,NO,NO FUGA,1,122274,1,1,650,2744,1,122274.0,8.178353533866562e-06,1.0,650.0,4.2215384615384615,0.00036443148688046647,11.714027885407559,125665,11.74138287270818,3
116,117,1,13130,53,14,2,85,88,0,1610674,0,0,7,0,0,7.0,1610674.0,608777,1,8000000,SI,NO FUGA,1,1610675,1,1,8,1,1,1610675.0,6.208577149331802e-07,1.0,8.0,0.125,1.0,14.292164524613876,1610681,14.292168249750913,2
117,118,0,24934,54,18,1,39,80,598071,368936,0,371950,782,0,102,102.0,598071.0,250232,1,1600000,SI,FUGA,598072,368937,1,371951,783,1,103,0.616877232172715,2.710489866833633e-06,371951.0,0.0021051159964618994,0.001277139208173691,103.0,0.48049665450468865,1339841,14.108062254527349,5
118,119,0,34004,40,14,1,98,127,96820,85884,0,293281,122,0,231,122.0,293281.0,108282,1,2300000,SI,NO FUGA,96821,85885,1,293282,123,1,232,0.8870492971566086,1.1643476742155207e-05,293282.0,0.000419391575343867,0.008130081300813009,232.0,0.6350143906644657,476338,13.073885064604204,5
119,120,0,425823,41,12,1,126,110,0,316223,0,0,0,0,4,4.0,316223.0,119520,1,2000000,SI,FUGA,1,316224,1,1,1,1,5,316224.0,3.1623153207852663e-06,1.0,1.0,1.0,5.0,12.664209264515742,316227,12.664218751386704,2
120,121,0,2981,50,12,4,55,90,0,62674,0,129984,252,0,109,109.0,129984.0,50829,1,4400000,NO,FUGA,1,62675,1,129985,253,1,110,62675.0,1.5955325089748702e-05,129985.0,0.0019463784282801862,0.003952569169960474,110.0,11.045733878224299,193019,12.170549089461128,4
121,122,0,2839338,44,18,1,32,91,0,1352808,0,820004,0,0,1284,1284.0,1352808.0,551853,1,5400000,NO,FUGA,1,1352809,1,820005,1,1,1285,1352809.0,7.392026516677521e-07,820005.0,1.2195047591173225e-06,1.0,1285.0,14.11769446861488,2174096,14.5921239638832,3
122,123,0,413261,39,18,1,57,93,0,241964,0,278256,144,0,83,83.0,278256.0,127330,1,1500000,NO,NO FUGA,1,241965,1,278257,145,1,84,241965.0,4.132829128179696e-06,278257.0,0.0005211009965607334,0.006896551724137931,84.0,12.396552499400586,520447,13.162445258107908,4
123,124,0,365138,41,18,1,122,95,0,818468,0,0,15,0,0,15.0,818468.0,309350,2,3900000,NO,NO FUGA,1,818469,1,1,16,1,1,818469.0,1.2217933727483875e-06,1.0,16.0,0.0625,1.0,13.61519202270866,818483,13.61520912764869,2
124,125,0,883985,40,14,1,34,29,818974,609309,0,337529,780,4768,0,780.0,818974.0,343433,2,700000,NO,NO FUGA,818975,609310,1,337530,781,4769,1,0.74399096431515,1.6412007024339007e-06,337530.0,0.00231386839688324,6.106274007682458,0.00020968756552736424,0.5561761444614112,1771360,14.387258735631116,5
125,126,0,173451,30,14,2,122,98,0,48433,0,20227,93,1433,53,53.0,48433.0,18493,1,1400000,NO,NO FUGA,1,48434,1,20228,94,1434,54,48434.0,2.0646653177519923e-05,20228.0,0.004647023927229583,15.25531914893617,0.03765690376569038,10.787977971860485,70239,11.159673228308998,5
126,127,1,20084,50,12,2,69,53,0,1291644,0,5167,48,35908,0,48.0,1291644.0,485782,1,8000000,SI,NO FUGA,1,1291645,1,5168,49,35909,1,1291645.0,7.742065350773626e-07,5168.0,0.009481424148606811,732.8367346938776,2.784817176752346e-05,14.071427931973473,1332767,14.10276854050264,4
127,128,0,144015,39,12,1,56,138,0,0,0,98127,87,0,199,87.0,98127.0,37070,1,5100000,NO,NO FUGA,1,1,1,98128,88,1,200,1.0,1.0,98128.0,0.0008967878689059188,0.011363636363636364,200.0,0.6931471805599453,98413,11.496938349342779,3
128,129,1,558058,45,12,1,108,100,80396,21565,0,0,1423,0,0,1423.0,80396.0,30010,1,700000,NO,NO FUGA,80397,21566,1,1,1424,1,1,0.26824383994427653,4.636928498562552e-05,1.0,1424.0,0.0007022471910112359,1.0,0.2376331403223926,103384,11.546215162834871,3
129,130,0,779386,48,18,3,118,89,0,306725,0,56354,74,107,38,38.0,306725.0,114310,2,3600000,NO,FUGA,1,306726,1,56355,75,108,39,306726.0,3.260238779888239e-06,56355.0,0.0013308490817141336,1.44,0.3611111111111111,12.633713380136943,363298,12.8029814656594,5
130,131,1,863012,30,12,2,63,300,0,424868,0,0,118,0,0,118.0,424868.0,160577,1,5500000,NO,NO FUGA,1,424869,1,1,119,1,1,424869.0,2.3536666596056666e-06,1.0,119.0,0.008403361344537815,1.0,12.959538518762063,424986,12.95981385920343,2
131,132,1,486003,34,14,2,67,193,71267,153871,0,448195,2293,0,21200,2293.0,448195.0,163667,1,600000,NO,NO FUGA,71268,153872,1,448196,2294,1,21201,2.1590615704102825,6.498908183425185e-06,448196.0,0.005118296459584646,0.00043591979075850045,21201.0,1.1502750121049345,696826,13.454292452334592,5
132,133,0,251542,52,12,1,138,1,0,0,0,0,425,0,0,425.0,425.0,160,1,2200000,NO,FUGA,1,1,1,1,426,1,1,1.0,1.0,1.0,426.0,0.002347417840375587,1.0,0.6931471805599453,425,6.054439346269371,1
133,134,0,5769103,44,18,1,55,90,0,364746,0,0,0,0,2842,2842.0,364746.0,137686,1,3400000,NO,FUGA,1,364747,1,1,1,1,2843,364747.0,2.7416263876056555e-06,1.0,1.0,1.0,2843.0,12.806961983162322,367588,12.814720745185692,2
134,135,1,27483,56,12,2,21,502,195170,841316,0,0,64,42060,0,64.0,841316.0,311307,1,7900000,SI,NO FUGA,195171,841317,1,1,65,42061,1,4.310666031326376,1.1886126156965805e-06,1.0,65.0,647.0923076923077,2.37749934618768e-05,1.6697172570165286,1078610,13.8911846602386,4
135,136,1,124040,50,14,1,138,1,0,387846,0,0,8,0,0,8.0,387846.0,146591,1,2800000,SI,FUGA,1,387847,1,1,9,1,1,387847.0,2.5783363027173087e-06,1.0,9.0,0.1111111111111111,1.0,12.868368789273003,387854,12.868386837417718,2
136,137,1,87854,34,14,1,50,88,0,344787,0,0,132,0,0,132.0,344787.0,130308,1,4200000,NO,NO FUGA,1,344788,1,1,133,1,1,344788.0,2.900332958223604e-06,1.0,133.0,0.007518796992481203,1.0,12.750687914710573,344919,12.75106778506626,2
137,138,0,136704,40,18,1,31,119,0,143607,0,104936,744,0,12,12.0,143607.0,61585,2,1700000,NO,FUGA,1,143608,1,104937,745,1,13,143608.0,6.963400367667539e-06,104937.0,0.0070994977939144435,0.0013422818791946308,13.0,11.874849607727029,249299,12.42641226951165,4
138,139,0,1663762,47,18,1,138,1,0,191595,0,125765,0,0,1,1.0,191595.0,79725,1,8000000,NO,FUGA,1,191596,1,125766,1,1,2,191596.0,5.219315643332846e-06,125766.0,7.951274589316668e-06,1.0,2.0,12.163149486776273,317361,12.667798357159784,3
139,140,0,1300789,52,14,2,14,16,0,650514,0,0,0,7389,0,7389.0,650514.0,245421,1,8000000,NO,NO FUGA,1,650515,1,1,1,7390,1,650515.0,1.5372435685572201e-06,1.0,1.0,7390.0,0.00013531799729364006,13.385521173096468,657903,13.396814303006966,2
140,141,0,488478,45,18,1,129,106,0,205687,0,0,2,0,0,2.0,205687.0,77742,1,2200000,NO,FUGA,1,205688,1,1,3,1,1,205688.0,4.861732332464704e-06,1.0,3.0,0.3333333333333333,1.0,12.23412059827533,205689,12.234125459972208,2
141,142,0,697230,33,18,1,48,89,0,19995,0,0,1,0,0,1.0,19995.0,7557,1,2200000,NO,NO FUGA,1,19996,1,1,2,1,1,19996.0,5.001000200040008e-05,1.0,2.0,0.5,1.0,9.903337541285003,19996,9.903337541285003,2
142,143,0,519811,37,18,1,84,90,0,443945,0,0,77,0,0,77.0,443945.0,167790,1,4500000,NO,NO FUGA,1,443946,1,1,78,1,1,443946.0,2.252526208142432e-06,1.0,78.0,0.01282051282051282,1.0,13.003460464919902,444022,13.003631641874497,2
143,144,0,3586,45,12,1,55,90,0,72834,0,0,9,1391,0,9.0,72834.0,27445,1,6000000,NO,FUGA,1,72835,1,1,10,1392,1,72835.0,1.3729662936774902e-05,1.0,10.0,139.2,0.0007183908045977011,11.195965617451733,74234,11.214991016054096,3
144,145,0,624021,47,18,1,61,90,964309,0,0,566320,993,0,423,423.0,964309.0,390577,2,2400000,NO,FUGA,964310,1,1,566321,994,1,424,1.0370109197249847e-06,1.0,566321.0,0.0017551883119291004,0.001006036217303823,424.0,1.0370103821066761e-06,1532045,14.24211465494156,4
145,146,1,636035,34,14,1,16,91,0,522864,0,0,0,25003,0,25003.0,522864.0,196270,0,3500000,NO,NO FUGA,1,522865,1,1,1,25004,1,522865.0,1.9125395656622647e-06,1.0,1.0,25004.0,3.9993601023836184e-05,13.167080496069469,547867,13.213789661002481,2
146,147,0,109980,35,18,1,129,105,0,4125,0,42363,96,620,382,96.0,42363.0,15751,1,1600000,NO,NO FUGA,1,4126,1,42364,97,621,383,4126.0,0.0002423654871546292,42364.0,0.0022896799169105845,6.402061855670103,0.6167471819645732,8.325306029752582,47586,10.770314893674692,5
147,148,1,486653,53,12,1,10,5,0,0,92149,0,846,0,14122,846.0,92149.0,34284,3,8000000,NO,NO FUGA,1,1,92150,1,847,1,14123,1.0,92150.0,1.0851871947911015e-05,847.0,0.0011806375442739079,14123.0,0.6931471805599453,107117,11.581686309541016,3
148,149,0,686641,40,14,1,104,105,241245,2350,0,94880,771,7504,651,651.0,241245.0,91308,2,1400000,NO,FUGA,241246,2351,1,94881,772,7505,652,0.009745239299304445,0.0004253509145044662,94881.0,0.008136507836131575,9.721502590673575,0.08687541638907395,0.009698060718212864,347401,12.75823788982496,6
149,150,1,296519,50,12,1,45,80,0,0,0,0,1442,0,13,13.0,1442.0,544,1,1900000,NO,NO FUGA,1,1,1,1,1443,1,14,1.0,1.0,1.0,1443.0,0.000693000693000693,14.0,0.6931471805599453,1455,7.283448228756631,2
150,151,0,1747096,64,18,1,78,184,0,251206,0,94750,4450,0,1,1.0,251206.0,95359,2,8000000,NO,NO FUGA,1,251207,1,94751,4451,1,2,251207.0,3.980780790344218e-06,94751.0,0.04697575751179407,0.00022466861379465288,2.0,12.434036560202829,350407,12.766853468833977,4
151,152,1,1291628,51,14,3,138,93,0,19549,0,0,497,48173,336,336.0,48173.0,18401,3,8000000,NO,FUGA,1,19550,1,1,498,48174,337,19550.0,5.1150895140664964e-05,1.0,498.0,96.73493975903614,0.006995474737410221,9.88078171500049,68555,11.135406208512462,4
152,153,0,363666,55,14,1,27,226,0,103739,0,0,5,0,0,5.0,103739.0,39209,1,4600000,NO,FUGA,1,103740,1,1,6,1,1,103740.0,9.63948332369385e-06,1.0,6.0,0.16666666666666666,1.0,11.549652687342256,103744,11.549691244160552,2
153,154,1,444782,26,14,2,90,110,0,1702,0,0,9,0,0,9.0,1702.0,642,1,1800000,SI,NO FUGA,1,1703,1,1,10,1,1,1703.0,0.0005871990604815032,1.0,10.0,0.1,1.0,7.440733707389261,1711,7.445417556701687,2
154,155,1,2122,47,14,2,37,80,0,11217,170891,15261,1948,0,1259,1259.0,170891.0,63008,1,650000,SI,NO FUGA,1,11218,170892,15262,1949,1,1260,11218.0,15.233731502941701,0.08930786695690845,0.12770279124623246,0.000513083632632119,1260.0,9.325364048544964,200576,12.208953491904563,5
155,156,1,126114,27,14,2,45,128,0,14037,0,114675,0,0,108,108.0,114675.0,42772,0,1700000,NO,NO FUGA,1,14038,1,114676,1,1,109,14038.0,7.123521869212138e-05,114676.0,8.720220447172904e-06,1.0,109.0,9.549594449971952,128820,11.766179122840509,3
156,157,1,875750,33,18,1,27,226,0,373883,0,23713,65,0,0,65.0,373883.0,140095,1,4700000,NO,FUGA,1,373884,1,23714,66,1,1,373884.0,2.6746263546982485e-06,23714.0,0.0027831660622417136,0.015151515151515152,1.0,12.831703542481947,397661,12.893357677221545,3
157,158,1,764461,53,18,1,45,88,0,587987,0,319411,0,0,43,43.0,587987.0,234562,1,5000000,NO,FUGA,1,587988,1,319412,1,1,44,587988.0,1.7007149805778349e-06,319412.0,3.13075275819318e-06,1.0,44.0,13.284463519222784,907441,13.718384931232963,3
158,159,0,560529,48,18,1,74,272,0,46764,0,297061,45,0,644,45.0,297061.0,110662,1,2600000,NO,NO FUGA,1,46765,1,297062,46,1,645,46765.0,2.1383513311237037e-05,297062.0,0.00015484982932855769,0.021739130434782608,645.0,10.752911722153339,344514,12.74989290985225,4
159,160,0,42036,55,18,1,55,90,598189,388656,0,32710,1076,7644,83,83.0,598189.0,244587,1,5800000,NO,FUGA,598190,388657,1,32711,1077,7645,84,0.6497216603420318,2.5729627923850594e-06,32711.0,0.03292470422793556,7.098421541318477,0.010987573577501636,0.5006065829808135,1028358,13.843474885823394,6
160,161,0,1385344,35,18,1,66,253,2298850,236967,80800,0,1585,0,80,80.0,2298850.0,853234,1,5100000,NO,NO FUGA,2298851,236968,80801,1,1586,1,81,0.10308106093000373,0.3409785287464974,1.2376084454400318e-05,1586.0,0.0006305170239596469,81.0,0.09810722889467648,2618282,14.778029317394406,5
161,162,0,352410,30,12,1,27,226,0,68133,0,246995,167,0,75,75.0,246995.0,92592,2,1700000,NO,FUGA,1,68134,1,246996,168,1,76,68134.0,1.4676960108022426e-05,246996.0,0.0006801729582665306,0.005952380952380952,76.0,11.129246310183921,315370,12.66150500254941,4
162,163,1,506780,41,12,1,51,88,0,0,0,0,0,0,10,10.0,10.0,3,0,2100000,NO,NO FUGA,1,1,1,1,1,1,11,1.0,1.0,1.0,1.0,1.0,11.0,0.6931471805599453,10,2.3978952727983707,1
163,164,1,3708456,28,8,2,68,226,0,0,0,0,1,1433,973,1.0,1433.0,601,1,2000000,NO,NO FUGA,1,1,1,1,2,1434,974,1.0,1.0,1.0,2.0,717.0,0.6792189679218968,0.6931471805599453,2407,7.786551806428712,3
164,165,0,553960,37,12,1,84,90,0,1988,0,0,153,0,0,153.0,1988.0,743,1,4500000,NO,NO FUGA,1,1989,1,1,154,1,1,1989.0,0.0005027652086475615,1.0,154.0,0.006493506493506494,1.0,7.595889917718538,2141,7.669495251007694,2
165,166,1,26420,50,12,2,139,85,0,2314605,0,0,0,37215,0,37215.0,2314605.0,872604,0,8000000,SI,NO FUGA,1,2314606,1,1,1,37216,1,2314606.0,4.320389733717099e-07,1.0,1.0,37216.0,2.6870163370593294e-05,14.654750468672194,2351820,14.670700479662312,2
166,167,0,2805283,42,12,1,83,92,839832,74253,0,1310686,975,952,27240,952.0,1310686.0,532873,1,8000000,NO,NO FUGA,839833,74254,1,1310687,976,953,27241,0.0884151968307985,1.3467287957551108e-05,1310687.0,0.0007446476542454453,0.9764344262295082,28.584470094438615,0.0847226903715575,2253938,14.628189910216536,6
167,168,0,734582,40,18,2,138,1,0,344321,0,0,496,0,444,444.0,344321.0,130082,1,3100000,NO,FUGA,1,344322,1,1,497,1,445,344322.0,2.9042582234071595e-06,1.0,497.0,0.002012072434607646,445.0,12.749335449302825,345261,12.752058828089671,3
168,169,1,104793,48,12,1,24,87,0,0,0,341008,0,0,390,390.0,341008.0,128864,0,2700000,NO,NO FUGA,1,1,1,341009,1,1,391,1.0,1.0,341009.0,2.93247392297564e-06,1.0,391.0,0.6931471805599453,341398,12.740807160222781,2
169,170,1,68405,32,14,1,31,119,21944,460806,0,0,491,6751,0,491.0,460806.0,172516,1,1900000,NO,NO FUGA,21945,460807,1,1,492,6752,1,20.998268398268397,2.1701059228700954e-06,1.0,492.0,13.723577235772357,0.0001481042654028436,3.0909637410909685,489992,13.102146384270482,4
170,171,0,449696,53,18,2,27,226,0,41400,0,95303,171,0,372,171.0,95303.0,36755,1,3500000,NO,FUGA,1,41401,1,95304,172,1,373,41401.0,2.4154005941885462e-05,95304.0,0.0018047511122303366,0.005813953488372093,373.0,10.631084467825298,137246,11.829537501209392,4
171,172,0,166128,42,12,1,138,1,0,0,0,0,0,0,2795,2795.0,2795.0,1056,1,2800000,NO,FUGA,1,1,1,1,1,1,2796,1.0,1.0,1.0,1.0,1.0,2796.0,0.6931471805599453,2795,7.935945103353701,1
172,173,1,1546277,31,14,4,67,226,0,325570,0,0,333,0,53,53.0,325570.0,123029,1,2300000,NO,NO FUGA,1,325571,1,1,334,1,54,325571.0,3.07152664088632e-06,1.0,334.0,0.0029940119760479044,54.0,12.693338914326738,325956,12.694520749808541,3
173,174,0,4796337,43,18,1,53,80,0,1256,0,273605,409,0,23,23.0,273605.0,103307,3,1300000,NO,FUGA,1,1257,1,273606,410,1,24,1257.0,0.0007955449482895784,273606.0,0.0014985051497408682,0.0024390243902439024,24.0,7.1372784372603855,275293,12.525594896487094,4
174,175,0,511493,47,18,1,122,97,0,305575,0,137626,250,2436,423,250.0,305575.0,118227,2,1800000,NO,FUGA,1,305576,1,137627,251,2437,424,305576.0,3.272508312171113e-06,137627.0,0.0018237700451219602,9.709163346613545,0.17398440705785803,12.629957071662087,446310,13.008771297411991,5
175,176,1,1159911,35,14,3,102,91,0,330643,0,0,31,0,0,31.0,330643.0,124969,1,2000000,NO,NO FUGA,1,330644,1,1,32,1,1,330644.0,3.0244008661884083e-06,1.0,32.0,0.03125,1.0,12.708800571258548,330674,12.708891298894248,2
176,177,0,237667,51,12,1,124,253,0,1126494,0,117,2082,3542,0,117.0,1126494.0,425415,2,800000,NO,NO FUGA,1,1126495,1,118,2083,3543,1,1126495.0,8.877092219672524e-07,118.0,17.652542372881356,1.700912145943351,0.0002822466836014677,13.934622488027005,1132235,13.939704996581582,4
177,178,0,277757,49,18,1,25,88,0,0,0,0,98,0,0,98.0,98.0,37,1,2300000,NO,NO FUGA,1,1,1,1,99,1,1,1.0,1.0,1.0,99.0,0.010101010101010102,1.0,0.6931471805599453,98,4.59511985013459,1
178,179,0,646399,50,12,1,138,1,0,273138,0,0,2786,0,118,118.0,273138.0,103058,3,2600000,NO,FUGA,1,273139,1,1,2787,1,119,273139.0,3.661139566301407e-06,1.0,2787.0,0.0003588087549336204,119.0,12.517739763232415,276042,12.528311929665628,3
179,180,1,5645,44,18,2,29,90,0,45993,0,82676,352,0,157,157.0,82676.0,33083,2,3400000,NO,FUGA,1,45994,1,82677,353,1,158,45994.0,2.17419663434361e-05,82677.0,0.004269627586874222,0.0028328611898017,158.0,10.736287973911258,129178,11.768954318420102,4
180,181,0,242897,31,12,1,27,226,0,178708,0,147790,118,0,1111,118.0,178708.0,80037,1,2300000,NO,FUGA,1,178709,1,147791,119,1,1112,178709.0,5.595689081131896e-06,147791.0,0.0008051911144792308,0.008403361344537815,1112.0,12.093519659290843,327727,12.699939275040437,4
181,182,0,1227273,38,12,1,59,88,0,0,0,0,6,0,0,6.0,6.0,2,1,7500000,NO,NO FUGA,1,1,1,1,7,1,1,1.0,1.0,1.0,7.0,0.14285714285714285,1.0,0.6931471805599453,6,1.9459101490553132,1
182,183,0,1681477,46,14,1,41,103,906387,345609,0,589680,11187,0,405,405.0,906387.0,364731,1,3700000,NO,NO FUGA,906388,345610,1,589681,11188,1,406,0.38130469511952936,2.893434796446862e-06,589681.0,0.018972970131308282,8.93814801573114e-05,406.0,0.32302848377651716,1853268,14.432461664725956,5
183,184,0,698435,55,18,2,138,1,807625,37361,0,380806,1828,0,395,395.0,807625.0,311779,1,4500000,SI,FUGA,807626,37362,1,380807,1829,1,396,0.0462615121355677,2.676516246453616e-05,380807.0,0.0048029579288195855,0.0005467468562055768,396.0,0.04522334599691979,1228015,14.020910416920305,5
